0,Episode 111,950.0
0,Episode 112,450.0
0,Episode 113,450.0
0,Episode 114,480.0
0,Episode 115,460.0
0,Episode 116,450.0
0,Episode 117,1640.0
0,Episode 118,180.0
0,Episode 119,250.0
0,Episode 120,260.0
0,Episode 121,520.0
0,Episode 122,470.0
0,Episode 123,460.0
0,Episode 124,270.0
0,Episode 125,520.0
0,Episode 126,250.0
0,Episode 127,530.0
0,Episode 128,120.0
0,Episode 129,260.0
0,Episode 130,450.0
0,Episode 131,450.0
0,Episode 132,120.0
0,Episode 133,160.0
0,Episode 134,360.0
0,Episode 135,320.0
0,Episode 136,450.0
0,Episode 137,450.0
0,Episode 138,500.0
0,Episode 139,460.0
0,Episode 140,850.0
0,Episode 141,430.0
0,Episode 142,130.0
0,Episode 143,250.0
0,Episode 144,410.0
0,Episode 145,1650.0
0,Episode 146,250.0
0,Episode 147,920.0
0,Episode 148,240.0
0,Episode 149,320.0
0,Episode 150,520.0
0,Episode 151,160.0
0,Episode 152,250.0
0,Episode 153,260.0
0,Episode 154,110.0
0,Episode 155,520.0
0,Episode 156,350.0
0,Episode 157,260.0
0,Episode 158,260.0
